brand_id,brand_name,product_name,campaign_name,campaign_phase
3830,Coca-Cola,Coca-Cola Cherry,SustainableFuture,Launch
3831,Adidas,Ultraboost,BlackFriday,Post-Launch
3832,Google,Pixel Buds,BlackFriday,Launch
3833,Toyota,Tundra,SummerDreams,Launch
3834,Toyota,Prius,PowerRelease,Pre-Launch
3835,Apple,MacBook Pro,SummerSale,Launch
3836,Apple,AirPods Pro,PowerRelease,Post-Launch
3837,Nike,Air Max,WinterWonders,Post-Launch
3838,Adidas,Samba,BlackFriday,Launch
3839,Adidas,Ultraboost,PowerRelease,Pre-Launch
3840,Toyota,Corolla,EarthDay,Pre-Launch
3841,Amazon,Echo Dot,GlobalCampaign,Post-Launch
3842,Amazon,Ring Camera,LoyaltyRewards,Launch
3843,Amazon,Fire Tablet,BlackFriday,Pre-Launch
3844,Coca-Cola,Diet Coke,ReferralBonus,Post-Launch
3845,Google,Pixel Buds,LocalTouchpoints,Post-Launch
3846,Toyota,RAV4,EarthDay,Launch
3847,Coca-Cola,Coca-Cola Cherry,ValentinesDeals,Pre-Launch
3848,Toyota,RAV4,BlackFriday,Pre-Launch
3849,Samsung,Galaxy Watch,LoyaltyRewards,Pre-Launch
3850,Microsoft,Xbox Elite Controller,HolidaySpecial,Launch
3851,Google,Pixel Watch,ReferralBonus,Launch
3852,Pepsi,Diet Pepsi,SummerSale,Post-Launch
3853,Apple,iPad Air,LocalTouchpoints,Pre-Launch
3854,Nike,Air Max,CustomerFirst,Post-Launch
3855,Samsung,Galaxy S25,HolidaySpecial,Launch
3856,Apple,MacBook Pro,ReferralBonus,Post-Launch
3857,Apple,Apple Watch,SpringBlast2025,Post-Launch
3858,Microsoft,Surface Laptop,SummerSale,Pre-Launch
3859,Toyota,Corolla,NextGeneration,Post-Launch
3860,Toyota,Tundra,BackToSchool,Post-Launch
3861,Nike,React,LaunchWave,Launch
3862,Adidas,Samba,SummerDreams,Launch
3863,Google,Nest Hub,FallCollection,Post-Launch
3864,Microsoft,Surface Pro,NewYearNewYou,Launch
3865,Apple,Mac Mini,ReferralBonus,Pre-Launch
3866,Nike,Dri-FIT,SpringBlast2025,Launch
3867,Apple,MacBook Pro,DigitalTransformation,Post-Launch
3868,Toyota,Camry,CustomerFirst,Post-Launch
3869,Toyota,Tundra,LoyaltyRewards,Launch
3870,Toyota,Tacoma,SustainableFuture,Post-Launch
3871,Samsung,Neo QLED TV,SummerSale,Pre-Launch
3872,Toyota,Tundra,BlackFriday,Post-Launch
3873,Adidas,Predator,NewYearNewYou,Launch
3874,Toyota,Corolla,LocalTouchpoints,Pre-Launch
3875,Coca-Cola,Coca-Cola Vanilla,InnovationX,Pre-Launch
3876,Coca-Cola,Coca-Cola Cherry,LocalTouchpoints,Post-Launch
3877,Google,Pixel Buds,BackToSchool,Launch
3878,Microsoft,Surface Go,LoyaltyRewards,Pre-Launch
3879,Apple,Apple Watch,GlobalCampaign,Post-Launch
3880,Pepsi,Diet Pepsi,NewYearNewYou,Post-Launch
3881,Apple,MacBook Pro,CustomerFirst,Launch
3882,Amazon,Echo Dot,ValentinesDeals,Post-Launch
3883,Adidas,Predator,SummerDreams,Pre-Launch
3884,Toyota,RAV4,GlobalCampaign,Pre-Launch
3885,Amazon,Halo Band,DigitalTransformation,Post-Launch
3886,Nike,Epic React,EarthDay,Launch
3887,Samsung,Galaxy Watch,FallCollection,Launch
3888,Toyota,Prius,NewYearNewYou,Pre-Launch
3889,Amazon,Echo Dot,PowerRelease,Post-Launch
3890,Adidas,Stan Smith,NextGeneration,Pre-Launch
3891,Nike,FlyKnit,LoyaltyRewards,Post-Launch
3892,Coca-Cola,Sprite,CyberMonday,Pre-Launch
3893,Samsung,Galaxy Buds,CyberMonday,Post-Launch
3894,Amazon,Kindle,EarthDay,Pre-Launch
3895,Apple,iMac,EarthDay,Launch
3896,Adidas,Predator,LocalTouchpoints,Launch
3897,Microsoft,Xbox Series X,LoyaltyRewards,Pre-Launch
3898,Amazon,Kindle,NewYearNewYou,Post-Launch
3899,Microsoft,Xbox Series X,GlobalCampaign,Launch
3900,Pepsi,Pepsi Wild Cherry,EarthDay,Post-Launch
3901,Google,Pixel Buds,BlackFriday,Post-Launch
3902,Amazon,Ring Camera,SustainableFuture,Post-Launch
3903,Coca-Cola,Fanta,SustainableFuture,Post-Launch
3904,Toyota,Camry,NextGeneration,Pre-Launch
3905,Amazon,Ring Camera,NextGeneration,Pre-Launch
3906,Amazon,Echo Dot,WinterWonders,Launch
3907,Samsung,Neo QLED TV,SummerDreams,Post-Launch
3908,Adidas,Predator,PowerRelease,Pre-Launch
3909,Google,Pixel Tablet,BlackFriday,Post-Launch
3910,Google,Chromebook,SustainableFuture,Launch
3911,Coca-Cola,Sprite,NextGeneration,Post-Launch
3912,Samsung,Galaxy Tab,LaunchWave,Launch
3913,Google,Pixel Watch,SummerSale,Launch
3914,Amazon,Ring Camera,SpringBlast2025,Launch
3915,Apple,iPad Air,EarthDay,Launch
3916,Pepsi,Pepsi Lime,SustainableFuture,Launch
3917,Amazon,Eero WiFi,SummerDreams,Launch
3918,Nike,Epic React,SummerSale,Post-Launch
3919,Nike,Zoom Pegasus,FallCollection,Launch
3920,Adidas,Samba,NewYearNewYou,Post-Launch
3921,Adidas,Superstar,SustainableFuture,Post-Launch
3922,Nike,Air Force 1,WinterWonders,Launch
3923,Pepsi,Diet Pepsi,NextGeneration,Launch
3924,Adidas,Samba,LaunchWave,Launch
3925,Coca-Cola,Sprite,DigitalTransformation,Pre-Launch
3926,Google,Pixel Watch,NewYearNewYou,Launch
3927,Toyota,Tundra,SpringBlast2025,Post-Launch
3928,Adidas,Samba,DigitalTransformation,Pre-Launch
3929,Adidas,Samba,LaunchWave,Post-Launch
3930,Coca-Cola,Coca-Cola Vanilla,BlackFriday,Post-Launch
3931,Pepsi,Diet Pepsi,SustainableFuture,Post-Launch
3932,Pepsi,Pepsi Lime,BlackFriday,Post-Launch
3933,Apple,AirPods Pro,NextGeneration,Post-Launch
3934,Amazon,Eero WiFi,ValentinesDeals,Pre-Launch
3935,Toyota,Sienna,NextGeneration,Launch
3936,Amazon,Halo Band,LoyaltyRewards,Launch
3937,Apple,iPad Air,ValentinesDeals,Post-Launch
3938,Toyota,Highlander,LaunchWave,Pre-Launch
3939,Toyota,Corolla,SpringBlast2025,Post-Launch
3940,Toyota,Prius,SpringBlast2025,Launch
3941,Apple,iPhone 15,SummerDreams,Pre-Launch
3942,Nike,Epic React,LocalTouchpoints,Post-Launch
3943,Toyota,Highlander,HolidaySpecial,Launch
3944,Samsung,Galaxy Watch,SpringBlast2025,Launch
3945,Google,Pixel Tablet,PowerRelease,Launch
3946,Adidas,Gazelle,FallCollection,Pre-Launch
3947,Pepsi,Pepsi Wild Cherry,ReferralBonus,Pre-Launch
3948,Pepsi,Diet Pepsi,NextGeneration,Post-Launch
3949,Coca-Cola,Coke Zero,LoyaltyRewards,Pre-Launch
3950,Pepsi,Pepsi Lime,NewYearNewYou,Pre-Launch
3951,Toyota,Camry,BackToSchool,Post-Launch
3952,Adidas,Gazelle,ReferralBonus,Pre-Launch
3953,Adidas,Ultraboost,SpringBlast2025,Launch
3954,Microsoft,Surface Pro,LocalTouchpoints,Pre-Launch
3955,Amazon,Halo Band,SustainableFuture,Pre-Launch
3956,Adidas,Predator,BlackFriday,Pre-Launch
3957,Nike,Air Max,CyberMonday,Launch
3958,Pepsi,Pepsi Zero Sugar,SpringBlast2025,Post-Launch
3959,Pepsi,Crystal Pepsi,LoyaltyRewards,Post-Launch
3960,Toyota,Prius,NewYearNewYou,Post-Launch
3961,Pepsi,Pepsi Max,CyberMonday,Post-Launch
3962,Amazon,Halo Band,PowerRelease,Launch
3963,Toyota,Sienna,BlackFriday,Launch
3964,Amazon,Eero WiFi,SpringBlast2025,Post-Launch
3965,Nike,React,NewYearNewYou,Launch
3966,Nike,Air Force 1,GlobalCampaign,Post-Launch
3967,Toyota,Highlander,LocalTouchpoints,Launch
3968,Nike,Air Jordan,HolidaySpecial,Pre-Launch
3969,Apple,Vision Pro,WinterWonders,Pre-Launch
3970,Amazon,Echo Dot,ReferralBonus,Launch
3971,Apple,iPad Air,SpringBlast2025,Pre-Launch
3972,Adidas,Gazelle,NewYearNewYou,Pre-Launch
3973,Amazon,Kindle,EarthDay,Launch
3974,Coca-Cola,Coca-Cola Cherry,DigitalTransformation,Post-Launch
3975,Adidas,Gazelle,LocalTouchpoints,Post-Launch
3976,Samsung,Galaxy Watch,CyberMonday,Post-Launch
3977,Nike,Zoom Pegasus,LaunchWave,Launch
3978,Google,Nest Hub,BlackFriday,Pre-Launch
3979,Pepsi,Pepsi Wild Cherry,EarthDay,Launch
3980,Adidas,Stan Smith,LoyaltyRewards,Launch
3981,Toyota,Corolla,NewYearNewYou,Post-Launch
3982,Apple,Apple Watch,LaunchWave,Pre-Launch
3983,Pepsi,Diet Pepsi,LaunchWave,Pre-Launch
3984,Google,Nest Hub,SummerSale,Launch
3985,Samsung,Neo QLED TV,LocalTouchpoints,Pre-Launch
3986,Adidas,NMD,BackToSchool,Post-Launch
3987,Microsoft,Surface Go,GlobalCampaign,Pre-Launch
3988,Toyota,Highlander,LocalTouchpoints,Pre-Launch
3989,Samsung,Galaxy Watch,BlackFriday,Post-Launch
3990,Google,Pixel Tablet,ValentinesDeals,Launch
3991,Samsung,Neo QLED TV,InnovationX,Pre-Launch
3992,Nike,Air Max,SustainableFuture,Post-Launch
3993,Amazon,Fire TV,EarthDay,Pre-Launch
3994,Microsoft,Xbox Series X,CustomerFirst,Pre-Launch
3995,Pepsi,Pepsi Max,CyberMonday,Pre-Launch
3996,Microsoft,Surface Pro,ValentinesDeals,Post-Launch
3997,Apple,MacBook Pro,CyberMonday,Post-Launch
3998,Nike,FlyKnit,WinterWonders,Post-Launch
3999,Google,Pixel Buds,GlobalCampaign,Launch
4000,Amazon,Halo Band,NextGeneration,Launch
4001,Apple,Apple Watch,FallCollection,Post-Launch
4002,Adidas,Yeezy,EarthDay,Launch
4003,Nike,FlyKnit,LocalTouchpoints,Launch
4004,Microsoft,Xbox Series X,SummerSale,Launch
4005,Pepsi,Crystal Pepsi,SummerSale,Pre-Launch
4006,Microsoft,Surface Go,DigitalTransformation,Launch
4007,Google,Pixel 8,DigitalTransformation,Launch
4008,Amazon,Fire Tablet,NextGeneration,Pre-Launch
4009,Nike,React,LocalTouchpoints,Post-Launch
4010,Amazon,Ring Camera,PowerRelease,Pre-Launch
4011,Coca-Cola,Coca-Cola Cherry,EarthDay,Pre-Launch
4012,Nike,Epic React,DigitalTransformation,Post-Launch
4013,Google,Pixel 8,GlobalCampaign,Launch
4014,Microsoft,Surface Go,WinterWonders,Post-Launch
4015,Samsung,Galaxy Buds,BlackFriday,Post-Launch
4016,Google,Pixel Buds,SummerSale,Launch
4017,Apple,Vision Pro,HolidaySpecial,Post-Launch
4018,Nike,Zoom Pegasus,SpringBlast2025,Post-Launch
4019,Google,Pixel 8,CustomerFirst,Launch
4020,Toyota,Tacoma,ValentinesDeals,Post-Launch
4021,Toyota,Tundra,SustainableFuture,Pre-Launch
4022,Coca-Cola,Coke Zero,ReferralBonus,Post-Launch
4023,Microsoft,Xbox Series X,HolidaySpecial,Post-Launch
4024,Samsung,Neo QLED TV,EarthDay,Pre-Launch
4025,Adidas,Gazelle,EarthDay,Launch
4026,Nike,Epic React,InnovationX,Post-Launch
4027,Nike,FlyKnit,CyberMonday,Pre-Launch
4028,Toyota,Camry,SummerDreams,Launch
4029,Amazon,Halo Band,SpringBlast2025,Post-Launch
4030,Nike,Air Force 1,LocalTouchpoints,Post-Launch
4031,Samsung,Galaxy Watch,SummerDreams,Post-Launch
4032,Apple,Vision Pro,SustainableFuture,Pre-Launch
4033,Toyota,RAV4,SummerSale,Launch
4034,Google,Nest Thermostat,ReferralBonus,Post-Launch
4035,Toyota,Tacoma,BlackFriday,Post-Launch
4036,Apple,Apple Watch,EarthDay,Launch
4037,Samsung,Galaxy Z Fold,WinterWonders,Post-Launch
4038,Pepsi,Diet Pepsi,SummerSale,Launch
4039,Google,Nest Hub,LocalTouchpoints,Post-Launch
4040,Google,Pixel Buds,FallCollection,Pre-Launch
4041,Samsung,Neo QLED TV,NextGeneration,Launch
4042,Apple,Mac Mini,EarthDay,Pre-Launch
4043,Amazon,Fire TV,NextGeneration,Launch
4044,Google,Pixel Buds,NextGeneration,Post-Launch
4045,Adidas,Samba,SpringBlast2025,Pre-Launch
4046,Toyota,Prius,SustainableFuture,Post-Launch
4047,Nike,Zoom Pegasus,PowerRelease,Post-Launch
4048,Microsoft,Xbox Elite Controller,NextGeneration,Launch
4049,Pepsi,Pepsi Zero Sugar,WinterWonders,Post-Launch
4050,Adidas,Predator,CustomerFirst,Pre-Launch
4051,Apple,MacBook Pro,BlackFriday,Launch
4052,Adidas,NMD,ValentinesDeals,Pre-Launch
4053,Coca-Cola,Fanta,NewYearNewYou,Launch
4054,Adidas,Gazelle,SustainableFuture,Pre-Launch
4055,Apple,iMac,BlackFriday,Launch
4056,Samsung,Galaxy Tab,BackToSchool,Post-Launch
4057,Coca-Cola,Diet Coke,DigitalTransformation,Pre-Launch
4058,Nike,Epic React,LoyaltyRewards,Launch
4059,Adidas,Yeezy,ReferralBonus,Post-Launch
4060,Pepsi,Diet Pepsi,CustomerFirst,Pre-Launch
4061,Nike,FlyKnit,SummerSale,Post-Launch
4062,Pepsi,Crystal Pepsi,NewYearNewYou,Launch
4063,Toyota,Prius,ReferralBonus,Launch
4064,Samsung,Galaxy Z Fold,CustomerFirst,Launch
4065,Google,Pixel Tablet,GlobalCampaign,Post-Launch
4066,Amazon,Kindle,CustomerFirst,Post-Launch
4067,Toyota,Prius,ReferralBonus,Pre-Launch
4068,Adidas,Stan Smith,HolidaySpecial,Post-Launch
4069,Nike,Dri-FIT,EarthDay,Launch
4070,Toyota,RAV4,SustainableFuture,Post-Launch
4071,Samsung,Galaxy Buds,BlackFriday,Pre-Launch
4072,Toyota,Corolla,LaunchWave,Launch
4073,Toyota,Prius,SummerSale,Pre-Launch
4074,Samsung,Galaxy Tab,SummerDreams,Post-Launch
4075,Apple,MacBook Pro,SpringBlast2025,Launch
4076,Pepsi,Pepsi Max,PowerRelease,Pre-Launch
4077,Coca-Cola,Coca-Cola Cherry,InnovationX,Pre-Launch
4078,Adidas,Gazelle,SpringBlast2025,Pre-Launch
4079,Pepsi,Pepsi Wild Cherry,LocalTouchpoints,Pre-Launch
4080,Adidas,Superstar,WinterWonders,Launch
4081,Apple,AirPods Pro,FallCollection,Launch
4082,Toyota,Camry,SummerSale,Pre-Launch
4083,Amazon,Echo Dot,NextGeneration,Launch
4084,Amazon,Eero WiFi,BackToSchool,Launch
4085,Samsung,Galaxy Tab,SpringBlast2025,Launch
4086,Adidas,Predator,SustainableFuture,Post-Launch
4087,Apple,iMac,BlackFriday,Post-Launch
4088,Microsoft,Surface Duo,NewYearNewYou,Post-Launch
4089,Amazon,Halo Band,EarthDay,Post-Launch
4090,Adidas,Yeezy,GlobalCampaign,Post-Launch
4091,Toyota,Prius,LoyaltyRewards,Launch
4092,Microsoft,Xbox Series X,EarthDay,Launch
4093,Nike,Dri-FIT,FallCollection,Post-Launch
4094,Samsung,Galaxy Buds,LoyaltyRewards,Pre-Launch
4095,Nike,Zoom Pegasus,SummerSale,Launch
4096,Amazon,Fire TV,SpringBlast2025,Post-Launch
4097,Toyota,Prius,InnovationX,Launch
4098,Adidas,Yeezy,LoyaltyRewards,Post-Launch
4099,Adidas,Stan Smith,SummerSale,Post-Launch
4100,Coca-Cola,Coca-Cola Vanilla,InnovationX,Launch
4101,Google,Pixel 8,CustomerFirst,Post-Launch
4102,Nike,Zoom Pegasus,SummerDreams,Pre-Launch
4103,Nike,Dri-FIT,WinterWonders,Launch
4104,Apple,Mac Mini,SummerDreams,Launch
4105,Toyota,Tacoma,NextGeneration,Pre-Launch
4106,Coca-Cola,Diet Coke,LaunchWave,Launch
4107,Coca-Cola,Sprite,FallCollection,Pre-Launch
4108,Nike,Air Jordan,WinterWonders,Pre-Launch
4109,Pepsi,Pepsi Zero Sugar,CustomerFirst,Post-Launch
4110,Apple,Vision Pro,CustomerFirst,Post-Launch
4111,Amazon,Eero WiFi,CustomerFirst,Post-Launch
4112,Nike,Zoom Pegasus,LoyaltyRewards,Post-Launch
4113,Amazon,Halo Band,CustomerFirst,Pre-Launch
4114,Nike,Zoom Pegasus,NextGeneration,Post-Launch
4115,Samsung,Galaxy Z Fold,NewYearNewYou,Post-Launch
4116,Samsung,Galaxy Z Fold,EarthDay,Post-Launch
4117,Google,Pixel 8,FallCollection,Pre-Launch
4118,Google,Pixel 8,BackToSchool,Pre-Launch
4119,Toyota,Camry,FallCollection,Launch
4120,Apple,Apple Watch,DigitalTransformation,Launch
4121,Adidas,Gazelle,HolidaySpecial,Post-Launch
4122,Amazon,Echo Dot,PowerRelease,Pre-Launch
4123,Nike,React,LocalTouchpoints,Launch
4124,Toyota,Tundra,SummerDreams,Pre-Launch
4125,Nike,Air Jordan,LocalTouchpoints,Post-Launch
4126,Adidas,Superstar,DigitalTransformation,Launch
4127,Google,Chromebook,SummerSale,Launch
4128,Toyota,Tacoma,ReferralBonus,Post-Launch
4129,Coca-Cola,Coca-Cola Cherry,InnovationX,Launch
4130,Toyota,Corolla,LoyaltyRewards,Pre-Launch
4131,Apple,AirPods Pro,SummerSale,Pre-Launch
4132,Apple,MacBook Pro,PowerRelease,Pre-Launch
4133,Toyota,Highlander,BackToSchool,Launch
4134,Adidas,Predator,PowerRelease,Launch
4135,Google,Pixel 8,NextGeneration,Post-Launch
4136,Google,Pixel 8,HolidaySpecial,Post-Launch
4137,Microsoft,Surface Laptop,CustomerFirst,Launch
4138,Adidas,Predator,DigitalTransformation,Launch
4139,Apple,MacBook Pro,BackToSchool,Launch
4140,Apple,Mac Mini,PowerRelease,Pre-Launch
4141,Microsoft,Surface Pro,SpringBlast2025,Pre-Launch
4142,Microsoft,Xbox Elite Controller,SummerSale,Pre-Launch
4143,Google,Pixel Watch,PowerRelease,Post-Launch
4144,Adidas,Samba,FallCollection,Launch
4145,Toyota,Prius,NextGeneration,Post-Launch
4146,Microsoft,Surface Go,LaunchWave,Launch
4147,Nike,Air Max,CustomerFirst,Launch
4148,Samsung,Galaxy Z Fold,CyberMonday,Pre-Launch
4149,Adidas,Samba,DigitalTransformation,Launch
4150,Samsung,Galaxy Tab,InnovationX,Pre-Launch
4151,Pepsi,Pepsi Wild Cherry,SpringBlast2025,Launch
4152,Amazon,Ring Camera,DigitalTransformation,Launch
4153,Amazon,Kindle,SpringBlast2025,Launch
4154,Apple,Vision Pro,PowerRelease,Pre-Launch
4155,Adidas,Superstar,LocalTouchpoints,Pre-Launch
4156,Apple,iPad Air,SpringBlast2025,Post-Launch
4157,Google,Pixel Tablet,GlobalCampaign,Pre-Launch
4158,Apple,Apple Watch,FallCollection,Launch
4159,Toyota,Corolla,FallCollection,Post-Launch
4160,Toyota,Sienna,WinterWonders,Post-Launch
4161,Nike,React,EarthDay,Post-Launch
4162,Adidas,Stan Smith,EarthDay,Post-Launch
4163,Coca-Cola,Sprite,DigitalTransformation,Post-Launch
4164,Adidas,Predator,LaunchWave,Launch
4165,Google,Chromebook,WinterWonders,Launch
4166,Apple,AirPods Pro,LocalTouchpoints,Launch
4167,Adidas,Ultraboost,EarthDay,Post-Launch
4168,Coca-Cola,Sprite,EarthDay,Launch
4169,Samsung,Galaxy S25,BackToSchool,Post-Launch
4170,Apple,MacBook Pro,WinterWonders,Post-Launch
4171,Google,Chromebook,BlackFriday,Post-Launch
4172,Amazon,Halo Band,SummerSale,Post-Launch
4173,Microsoft,Surface Laptop,LoyaltyRewards,Pre-Launch
4174,Apple,AirPods Pro,HolidaySpecial,Launch
4175,Apple,Mac Mini,CyberMonday,Post-Launch
4176,Adidas,Samba,SummerSale,Pre-Launch
4177,Microsoft,Surface Go,LocalTouchpoints,Pre-Launch
4178,Amazon,Halo Band,WinterWonders,Launch
4179,Coca-Cola,Fanta,WinterWonders,Launch
4180,Google,Pixel Watch,GlobalCampaign,Launch
4181,Apple,iPhone 15,CustomerFirst,Pre-Launch
4182,Amazon,Ring Camera,CustomerFirst,Post-Launch
4183,Samsung,Galaxy S25,HolidaySpecial,Pre-Launch
4184,Amazon,Eero WiFi,CyberMonday,Post-Launch
4185,Apple,Vision Pro,NextGeneration,Post-Launch
4186,Microsoft,Surface Pro,InnovationX,Post-Launch
4187,Coca-Cola,Diet Coke,NextGeneration,Launch
4188,Google,Chromebook,InnovationX,Post-Launch
4189,Coca-Cola,Diet Coke,ReferralBonus,Launch
4190,Nike,Air Force 1,DigitalTransformation,Pre-Launch
4191,Toyota,RAV4,LoyaltyRewards,Pre-Launch
4192,Samsung,Galaxy S25,SummerSale,Pre-Launch
4193,Apple,iPad Air,SustainableFuture,Pre-Launch
4194,Toyota,Tacoma,NextGeneration,Launch
4195,Nike,Dri-FIT,SustainableFuture,Pre-Launch
4196,Toyota,RAV4,EarthDay,Post-Launch
4197,Apple,iPad Air,SpringBlast2025,Launch
4198,Amazon,Halo Band,PowerRelease,Pre-Launch
4199,Microsoft,Surface Pro,BackToSchool,Launch
4200,Apple,Apple Watch,CustomerFirst,Launch
4201,Google,Pixel Watch,NextGeneration,Launch
4202,Nike,Epic React,SpringBlast2025,Post-Launch
4203,Nike,FlyKnit,WinterWonders,Launch
4204,Apple,AirPods Pro,SummerSale,Post-Launch
4205,Amazon,Fire TV,SpringBlast2025,Pre-Launch
4206,Amazon,Ring Camera,NewYearNewYou,Post-Launch
4207,Google,Nest Hub,CustomerFirst,Pre-Launch
4208,Toyota,Tacoma,LaunchWave,Launch
4209,Amazon,Halo Band,SummerSale,Launch
4210,Amazon,Halo Band,BlackFriday,Launch
4211,Apple,Vision Pro,NewYearNewYou,Launch
4212,Google,Chromebook,NewYearNewYou,Pre-Launch
4213,Pepsi,Pepsi Lime,GlobalCampaign,Pre-Launch
4214,Nike,Air Force 1,NewYearNewYou,Launch
4215,Apple,Mac Mini,BlackFriday,Pre-Launch
4216,Pepsi,Pepsi Zero Sugar,EarthDay,Post-Launch
4217,Toyota,Tacoma,CustomerFirst,Launch
4218,Microsoft,Surface Go,SummerSale,Pre-Launch
4219,Apple,Mac Mini,PowerRelease,Post-Launch
4220,Amazon,Fire TV,LaunchWave,Pre-Launch
4221,Nike,Air Jordan,DigitalTransformation,Pre-Launch
4222,Nike,React,WinterWonders,Post-Launch
4223,Google,Nest Hub,LaunchWave,Post-Launch
4224,Apple,iMac,PowerRelease,Launch
4225,Microsoft,Surface Pro,PowerRelease,Pre-Launch
4226,Samsung,Galaxy S25,GlobalCampaign,Launch
4227,Nike,React,SustainableFuture,Pre-Launch
4228,Apple,Mac Mini,CyberMonday,Pre-Launch
4229,Coca-Cola,Sprite,LocalTouchpoints,Pre-Launch
4230,Coca-Cola,Coca-Cola Cherry,NewYearNewYou,Launch
4231,Nike,Air Max,LaunchWave,Post-Launch
4232,Nike,Air Jordan,CyberMonday,Launch
4233,Nike,Epic React,CyberMonday,Pre-Launch
4234,Amazon,Eero WiFi,WinterWonders,Pre-Launch
4235,Toyota,RAV4,SustainableFuture,Pre-Launch
4236,Toyota,Tundra,NextGeneration,Post-Launch
4237,Nike,React,HolidaySpecial,Post-Launch
4238,Adidas,Samba,CyberMonday,Post-Launch
4239,Amazon,Eero WiFi,NewYearNewYou,Pre-Launch
4240,Adidas,Superstar,SummerSale,Post-Launch
4241,Toyota,Tundra,SustainableFuture,Launch
4242,Nike,FlyKnit,BackToSchool,Post-Launch
4243,Google,Pixel Tablet,HolidaySpecial,Post-Launch
4244,Amazon,Fire Tablet,NewYearNewYou,Pre-Launch
4245,Adidas,Gazelle,SpringBlast2025,Post-Launch
4246,Samsung,Neo QLED TV,NewYearNewYou,Launch
4247,Pepsi,Pepsi Max,BlackFriday,Post-Launch
4248,Toyota,Sienna,PowerRelease,Pre-Launch
4249,Microsoft,Surface Go,PowerRelease,Pre-Launch
4250,Toyota,Tundra,WinterWonders,Launch
4251,Apple,Mac Mini,DigitalTransformation,Launch
4252,Toyota,RAV4,SummerSale,Post-Launch
4253,Google,Nest Hub,NewYearNewYou,Post-Launch
4254,Toyota,Sienna,LaunchWave,Launch
4255,Apple,iMac,BackToSchool,Post-Launch
4256,Apple,iMac,DigitalTransformation,Launch
4257,Toyota,Corolla,DigitalTransformation,Pre-Launch
4258,Pepsi,Pepsi Lime,NewYearNewYou,Launch
4259,Apple,Apple Watch,NextGeneration,Launch
4260,Samsung,Galaxy Tab,ReferralBonus,Post-Launch
4261,Microsoft,Xbox Elite Controller,BlackFriday,Post-Launch
4262,Amazon,Echo Dot,SpringBlast2025,Pre-Launch
4263,Toyota,Tacoma,HolidaySpecial,Launch
4264,Adidas,Predator,CyberMonday,Pre-Launch
4265,Google,Pixel 8,GlobalCampaign,Post-Launch
4266,Adidas,Predator,DigitalTransformation,Pre-Launch
4267,Adidas,Predator,EarthDay,Post-Launch
4268,Adidas,Samba,LocalTouchpoints,Launch
4269,Pepsi,Crystal Pepsi,PowerRelease,Pre-Launch
4270,Samsung,Galaxy Z Fold,InnovationX,Pre-Launch
4271,Google,Pixel Buds,HolidaySpecial,Launch
4272,Nike,Epic React,SpringBlast2025,Launch
4273,Adidas,Stan Smith,WinterWonders,Post-Launch
4274,Google,Pixel Buds,BackToSchool,Post-Launch
4275,Amazon,Echo Dot,ValentinesDeals,Pre-Launch
4276,Apple,iMac,CyberMonday,Post-Launch
4277,Apple,iMac,SustainableFuture,Post-Launch
4278,Toyota,Sienna,NextGeneration,Post-Launch
4279,Microsoft,Xbox Elite Controller,NewYearNewYou,Post-Launch
4280,Google,Nest Hub,CyberMonday,Pre-Launch
4281,Toyota,Corolla,SummerSale,Launch
4282,Google,Pixel 8,SpringBlast2025,Post-Launch
4283,Google,Pixel 8,PowerRelease,Launch
4284,Microsoft,Surface Pro,InnovationX,Launch
4285,Microsoft,Xbox Series X,SustainableFuture,Post-Launch
4286,Toyota,Corolla,LaunchWave,Pre-Launch
4287,Adidas,Superstar,LocalTouchpoints,Launch
4288,Toyota,RAV4,CyberMonday,Post-Launch
4289,Toyota,Prius,BlackFriday,Launch
4290,Coca-Cola,Fanta,FallCollection,Post-Launch
4291,Samsung,Neo QLED TV,CustomerFirst,Post-Launch
4292,Adidas,Gazelle,ValentinesDeals,Post-Launch
4293,Nike,Air Jordan,ReferralBonus,Pre-Launch
4294,Nike,Epic React,PowerRelease,Post-Launch
4295,Adidas,Gazelle,SustainableFuture,Launch
4296,Toyota,Corolla,SummerDreams,Launch
4297,Google,Pixel Buds,SummerSale,Pre-Launch
4298,Google,Pixel Buds,BlackFriday,Pre-Launch
4299,Toyota,RAV4,BackToSchool,Post-Launch
4300,Apple,iPad Air,LaunchWave,Launch
4301,Microsoft,Xbox Series X,CyberMonday,Post-Launch
4302,Pepsi,Pepsi Zero Sugar,PowerRelease,Launch
4303,Apple,MacBook Pro,ValentinesDeals,Pre-Launch
4304,Samsung,Galaxy Buds,SpringBlast2025,Launch
4305,Nike,Zoom Pegasus,SustainableFuture,Pre-Launch
4306,Nike,FlyKnit,DigitalTransformation,Launch
4307,Nike,Air Jordan,SummerSale,Post-Launch
4308,Amazon,Kindle,HolidaySpecial,Post-Launch
4309,Amazon,Fire TV,BackToSchool,Post-Launch
4310,Apple,iMac,WinterWonders,Launch
4311,Apple,iPhone 15,NewYearNewYou,Post-Launch
4312,Samsung,Galaxy Z Fold,LocalTouchpoints,Pre-Launch
4313,Amazon,Halo Band,SummerDreams,Post-Launch
4314,Adidas,NMD,BackToSchool,Pre-Launch
4315,Nike,Epic React,NewYearNewYou,Post-Launch
